,FIPS,2013 Rural-urban Continuum Code,Population_2010,Civilian_labor_force_2020,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,pc1,pc2,pc3,pca_class
782,19015,6.0,26306,14468,4.1,63975,103.5,0.1127450434740322,-1.2341689762722903,1.1914598358595176,2
783,19017,3.0,24276,13500,3.9,67229,108.8,0.7715580503182538,-1.588859428160697,0.942384855744105,3
784,19019,6.0,20958,11095,4.6,67906,109.9,0.3689353006706466,-1.4213921997190058,1.070191878293958,2
785,19021,7.0,20260,11643,3.7,57048,92.3,-0.5222451015045946,-0.8220536049848164,1.3798665255809994,2
786,19023,8.0,14867,7675,4.7,57080,92.4,-0.6584132144562551,-0.6083062420718772,1.25222080887237,2
787,19025,9.0,9670,4096,4.1,57007,92.2,-0.8553575979855523,-0.714768546817072,1.4707909832806583,2
788,19027,7.0,20816,10546,4.0,61379,99.3,-0.23215821582474294,-1.0640207060050522,1.3058290214939976,2
789,19029,6.0,13956,6752,3.9,53692,86.9,-0.6049003543094796,-0.5940748227837022,1.2403551194588034,2
790,19031,6.0,18499,10368,4.4,71029,114.9,0.5593309414288417,-1.6848387656500972,1.1049951230535402,3
791,19033,5.0,44151,23096,5.2,54589,88.3,-0.25996266976358573,-0.33176966966017296,0.8922903424277252,2
792,19035,6.0,12072,6192,3.8,59901,96.9,-0.2082848737903905,-1.051228185864153,1.2484871667805966,2
793,19037,6.0,12439,6271,4.7,60111,97.3,-0.16295227021413866,-0.8799720137829861,1.0538442612986798,2
794,19039,6.0,9286,4761,5.4,57708,93.4,-0.30610540193930813,-0.5745886994829605,0.904162242475738,2
795,19041,7.0,16667,8336,4.5,57174,92.5,-0.5026948678313886,-0.6778001396881823,1.2009971773115133,2
796,19043,8.0,18129,9703,5.7,53223,86.1,-0.8678888355469222,-0.12078557674443262,1.0458022323805867,2
797,19045,4.0,49116,21989,6.7,56865,92.0,0.09518278532283544,-0.20261848339091104,0.46997213472734367,2
798,19047,7.0,17096,7931,5.2,58077,94.0,-0.4204499254794946,-0.597024975048035,1.047613402242335,2
799,19049,2.0,66135,49406,3.6,97535,157.8,3.0575818452016166,-3.6494542740678213,0.9064623596872837,3
800,19051,9.0,8753,4108,4.0,57150,92.5,-0.8492232378290479,-0.7485607523764708,1.4903342984816896,2
801,19053,9.0,8457,4266,3.8,44873,72.6,-1.6579450651033438,0.0681423641766877,1.5565782234520766,2
802,19055,6.0,17764,10381,4.0,70091,113.4,0.48424317451888127,-1.703866850479352,1.191554979297311,2
803,19057,5.0,40325,18609,7.5,53547,86.6,-0.27130984145819714,0.2023075591608191,0.3901900628532804,2
804,19059,7.0,16667,9752,5.1,66211,107.1,0.11052413193617322,-1.1805220996606536,1.0546620851881794,2
805,19061,3.0,93653,54877,5.9,62481,101.1,0.7494490455186055,-0.6475747702107667,0.5880337433116881,3
806,19063,7.0,10302,5047,5.0,55635,90.0,-0.6059074716678055,-0.48309239702548196,1.0886532666294706,2
807,19065,6.0,20880,10299,5.5,53142,86.0,-0.5679277186331089,-0.2056618277037698,0.9003976035430841,2
808,19067,7.0,16303,8250,6.0,55369,89.6,-0.5716000040836798,-0.24189605543068055,0.8787430779292525,2
809,19069,7.0,10680,5597,3.8,55847,90.4,-0.6281711076132152,-0.7464605758053152,1.3478615533266796,2
810,19071,8.0,7441,3712,3.1,60498,97.9,-0.5110504032008054,-1.198187675261373,1.5816345065979251,2
811,19073,6.0,9336,5333,4.2,55562,89.9,-0.4845318725277317,-0.6717543216326552,1.166146164886235,2
812,19075,3.0,12453,6273,4.4,73683,119.2,1.1699123357183698,-1.9687023932197365,0.8068040016045841,3
813,19077,2.0,10954,5409,5.0,64965,105.1,0.7686321935010981,-1.2663530657023343,0.5972979379115705,3
814,19079,6.0,15673,6779,4.4,63234,102.3,0.036177187716941735,-1.1536260757541619,1.1125001970742432,2
815,19081,7.0,11341,5764,4.7,62030,100.4,-0.19361358622441763,-0.9901788471155878,1.1416080784678397,2
816,19083,6.0,17534,7767,4.6,57103,92.4,-0.3514261229254957,-0.6795750871572533,1.082453357333719,2
817,19085,2.0,14928,7060,4.0,63901,103.4,0.6774338663277191,-1.390707552960216,0.8183167949962404,3
818,19087,6.0,20145,9564,5.3,57747,93.4,-0.27820558075395263,-0.5703958247345181,0.9326891047549049,2
819,19089,6.0,9566,5070,4.5,58028,93.9,-0.31391545347046207,-0.7823886731691849,1.095707004744483,2
820,19091,7.0,9815,4939,4.2,56695,91.7,-0.5643916914921413,-0.7238114955270647,1.257629741694826,2
821,19093,8.0,7089,3966,3.6,58249,94.2,-0.6425286272725913,-0.9358751209620038,1.4767287797526194,2
822,19095,6.0,16355,10009,4.4,66861,108.2,0.283886051169168,-1.3990070794841138,1.1080984178334252,2
823,19097,6.0,19848,10622,6.1,57687,93.3,-0.25330110967055525,-0.39804176041036016,0.7602790431724572,2
824,19099,6.0,36842,19177,5.3,67317,108.9,0.3993715526954319,-1.193168078067576,0.9307925239868393,2
825,19101,7.0,16843,9487,5.7,51741,83.7,-0.8145866299555068,-0.04650693454830372,0.9499504763573965,2
826,19103,3.0,130882,84088,4.8,67295,108.9,1.1672641523313043,-1.091042534308967,0.8588868825451901,3
827,19105,2.0,20638,10253,5.7,63399,102.6,0.7184829281222646,-0.9878615355841814,0.45662784401246387,3
828,19107,8.0,10511,5151,4.9,54937,88.9,-0.8062544566805838,-0.4288830780528283,1.2041560108183642,2
829,19109,7.0,15543,8087,3.8,59568,96.4,-0.37133136187597254,-0.9933952446243696,1.3432998333522579,2
830,19111,5.0,35862,15693,6.5,51089,82.7,-0.4781016460289009,0.15112911904158222,0.6031829895068646,2
831,19113,2.0,211226,118853,6.4,64783,104.8,1.427680229389281,-0.4161280904214539,0.49300496290567236,3
832,19115,8.0,11387,5916,5.0,60544,98.0,-0.4328741807369113,-0.7973787830698148,1.1726806510439067,2
833,19117,6.0,8898,4644,3.6,53085,85.9,-0.6684564392349935,-0.6259812480344445,1.2972379103193286,2
834,19119,8.0,11581,6823,2.5,66139,107.0,-0.1480413957066501,-1.7030434958234295,1.7028516212823204,2
835,19121,2.0,15679,8347,5.7,72578,117.4,1.3036729476990423,-1.639034541827799,0.43431366647748576,3
836,19123,7.0,22381,11798,4.8,59242,95.8,-0.3404098650068495,-0.7431599409697417,1.1337875944956082,2
837,19125,6.0,33309,17933,4.2,66381,107.4,0.2935456206766395,-1.36434808609984,1.1659614214898455,2
838,19127,4.0,40648,17514,7.1,55631,90.0,0.0021233639046602847,-0.05620209529001524,0.3733548863120298,2
839,19129,2.0,15059,7150,3.9,72679,117.6,1.24749934798157,-2.0242445264955418,0.8211483114702428,3
840,19131,7.0,10776,6061,3.4,61247,99.1,-0.2881911828843876,-1.2047389090271736,1.4212177427836725,2
841,19133,6.0,9243,4347,4.8,53104,85.9,-0.6287753549439282,-0.377926095560222,1.0370062184743016,2
842,19135,7.0,7970,3938,5.2,56397,91.2,-0.557025393365153,-0.5002755564552057,1.0380141323038694,2
843,19137,6.0,10740,4847,4.7,52715,85.3,-0.6531668540895924,-0.369013446941664,1.0603151762574508,2
844,19139,4.0,42745,21053,6.0,61767,99.9,0.37920512134025774,-0.7008582084666695,0.6029854494009125,2
845,19141,7.0,14398,8058,3.4,60298,97.6,-0.33825326050262733,-1.1296388343795527,1.4260507345603397,2
846,19143,7.0,6462,3498,2.9,60702,98.2,-0.3544037955686999,-1.282115172500176,1.5251926604940913,2
847,19145,6.0,15932,6186,5.0,52179,84.4,-0.6673920900475998,-0.2582889389255065,0.9997902800523671,2
848,19147,7.0,9421,4540,4.6,55074,89.1,-0.658366841359156,-0.5300146905471189,1.1707415237006669,2
849,19149,3.0,24986,14284,3.6,69165,111.9,0.8905749308832053,-1.783404953910594,0.9975181437161128,3
850,19151,9.0,7310,4220,3.5,56146,90.8,-0.9347170610272859,-0.7825922970983843,1.5942641642483275,2
851,19153,2.0,430640,264807,6.0,67331,108.9,2.3274176912926694,-0.02464477344534742,0.81108748082228,3
852,19155,2.0,93158,47249,5.2,60322,97.6,0.7152980516312083,-0.6882948884284065,0.6363377736955217,3
853,19157,7.0,18914,9727,4.9,57741,93.4,-0.44566171673153276,-0.6282294035362683,1.1096559361952354,2
854,19159,9.0,5131,2377,3.9,50890,82.3,-1.2731335955429597,-0.3401407769828695,1.5146170501523237,2
855,19161,9.0,10350,5167,3.5,59392,96.1,-0.7145663074523765,-1.0040920386648635,1.5899491689810712,2
856,19163,2.0,165224,86403,6.8,65724,106.3,1.3397836628148494,-0.5397984423049064,0.3504140141942737,3
857,19165,6.0,12167,6318,3.6,60498,97.9,-0.17479236427135178,-1.1355805918488375,1.2837848799771823,2
858,19167,7.0,33704,20757,2.7,71566,115.8,0.43890826071422334,-2.004098912562785,1.575465543171133,2
859,19169,3.0,89542,56458,3.6,64151,103.8,0.781120286685703,-1.2437017991822865,1.0754199731731406,3
860,19171,6.0,17767,9225,5.1,56281,91.1,-0.3835639377399048,-0.5158294232579481,0.9727470556358608,2
861,19173,9.0,6317,3064,3.7,51510,83.3,-1.2355706645088302,-0.4216598834481012,1.5570968213264917,2
862,19175,6.0,12534,6147,5.9,52914,85.6,-0.5948193580491793,-0.1280279235371634,0.8007261224667608,2
863,19177,9.0,7570,3667,4.6,50425,81.6,-1.2720434570577506,-0.1573913402192793,1.3656916456809367,2
864,19179,5.0,35625,17328,6.0,50533,81.8,-0.5265590443936674,0.08948263292858626,0.7099845463728097,2
865,19181,2.0,46225,27577,4.6,79557,128.7,1.8240690253293095,-2.267040672416537,0.687783760846817,3
866,19183,3.0,21704,11490,4.1,63230,102.3,0.5066881148976854,-1.2767134987542974,0.8947602117389684,2
867,19185,9.0,6403,2783,4.5,49962,80.8,-1.3109164687424035,-0.14832847126419038,1.3863482275546906,2
868,19187,5.0,38013,18615,5.2,53344,86.3,-0.36312042290886387,-0.2652940601167125,0.8793662681237511,2
869,19189,7.0,10866,5025,6.4,50258,81.3,-0.9102275868214899,0.18284155245218808,0.7898829901113377,2
870,19191,7.0,21056,11095,4.9,65482,105.9,0.06621730837106952,-1.1621656070439286,1.0954997959476565,2
871,19193,3.0,102172,54467,5.3,58419,94.5,0.47540382983818963,-0.47794179020797495,0.7219356710185606,2
872,19195,9.0,7598,4082,5.4,60139,97.3,-0.6107960120605088,-0.6684042279407616,1.1739754966347362,2
873,19197,7.0,13229,6960,4.0,54251,87.8,-0.7185522235527013,-0.5870582693764783,1.3032809305527415,2
874,20001,7.0,13371,6392,5.4,46690,75.3,-1.1739048114963746,0.23208866967540667,0.9715358876921995,2
875,20003,6.0,8102,4250,4.1,51352,82.8,-0.7745637766232241,-0.40114765484782977,1.1442225516708369,2
876,20005,6.0,16924,6856,6.9,51860,83.6,-0.6291727288193135,0.16312932207287104,0.5449109986066835,2
877,20007,9.0,4861,2324,3.4,50660,81.7,-1.3107602641828793,-0.42765990486200434,1.5774098958917517,2
878,20009,7.0,27674,13680,4.6,50754,81.8,-0.8942137830211933,-0.17878274262335495,1.1497386760673027,2
879,20011,6.0,15173,6747,5.6,47452,76.5,-0.961898484026732,0.1977695199604427,0.8328030467977018,2
880,20013,6.0,9984,5153,4.5,47558,76.7,-1.0028652574054708,-0.04947723734861148,1.0661832784586613,2
881,20015,2.0,65880,32533,6.5,66199,106.7,1.0491844095079204,-0.8966689046739655,0.27170650322162276,3
882,20017,9.0,2790,1465,5.5,51022,82.3,-1.2233748767620822,-0.022543817987705515,1.1207864648381263,2
883,20019,8.0,3669,1482,6.1,43664,70.4,-1.5298060767194384,0.5902076864821328,0.9106594156024723,2
884,20021,6.0,21603,10016,5.2,47682,76.9,-0.9404590825574757,0.11463020293280826,0.924323549110729,2
885,20023,9.0,2726,1314,2.2,47323,76.3,-1.574153133456294,-0.4490216216842062,1.840121729339171,2
886,20025,9.0,2215,1145,2.0,59085,95.3,-0.8148434451074307,-1.312248918024386,1.8606156191798195,2
887,20027,6.0,8535,3807,4.5,52781,85.1,-0.669040998402999,-0.41828058256719275,1.0536326644208034,2
888,20029,7.0,9533,3865,4.1,46299,74.6,-1.256597695473841,-0.02017161044718097,1.2474161689747372,2
889,20031,6.0,8601,3901,5.2,62715,101.1,0.0012486443052274808,-0.9646709444315151,0.8835515972479882,2
890,20033,9.0,1891,860,3.5,47854,77.1,-1.500569704360837,-0.21721793205342985,1.5569221740268269,2
891,20035,4.0,36311,16807,6.5,51537,83.1,-0.3000427067170701,0.09910028017035652,0.45926144938404695,2
892,20037,4.0,39134,18947,5.5,42723,68.9,-0.8966111034809648,0.5146440278940834,0.6951358644051971,2
893,20039,9.0,2961,1241,3.7,46878,75.6,-1.553350514242463,-0.10717720634055748,1.5161354776976914,2
894,20041,7.0,19754,8873,4.9,58066,93.6,-0.4333702284769077,-0.6490046799663484,1.061222286268735,2
895,20043,3.0,7945,4153,4.5,52596,84.8,-0.2229806754310534,-0.4853751737924882,0.7689692663803631,2
896,20045,3.0,110826,64225,6.1,62559,100.9,0.8057939739977943,-0.5632532527895904,0.5086696099024349,3
897,20047,9.0,3037,1465,3.0,49047,79.1,-1.434222903408364,-0.40304582404150896,1.6630641493667617,2
898,20049,8.0,2882,1171,4.8,41930,67.6,-1.6877052765721299,0.439442565088328,1.1924877384562045,2
899,20051,5.0,28452,16920,3.5,51237,82.6,-0.5826498026113245,-0.4858278845291101,1.1980840810304172,2
900,20053,7.0,6497,2725,3.3,56988,91.9,-0.5928721757339322,-0.9397549926591295,1.3962854498813644,2
901,20055,5.0,36776,20618,3.5,57412,92.6,-0.15632621846270506,-0.8970225178496064,1.1935947570021135,2
902,20057,5.0,33848,17224,3.4,54604,88.0,-0.35823254559645507,-0.7325099179586039,1.2158533496292592,2
903,20059,6.0,25992,14228,5.4,55984,90.3,-0.3740235892868064,-0.40686293925217265,0.86936706251501,2
904,20061,4.0,34362,11652,6.9,58978,95.1,0.1802457937870684,-0.35188753589990907,0.3517576976211564,2
905,20063,9.0,2695,1465,2.9,52986,85.4,-1.182455693187685,-0.6976160689610232,1.6761822999349958,2
906,20065,9.0,2597,1126,4.6,48912,78.9,-1.391705151783332,-0.06363602667168959,1.316217107216554,2
907,20067,7.0,7829,3097,4.1,65178,105.1,-0.02999945049879663,-1.3418133040485654,1.2082281419702445,2
908,20069,9.0,6006,3244,2.2,69077,111.4,-0.14578698354803302,-1.9568930759943264,1.7999144361682196,2
909,20071,9.0,1247,825,1.8,58492,94.3,-0.8633901042356749,-1.3136924441044682,1.901702052851265,2
910,20073,6.0,6689,3129,5.2,44876,72.3,-1.1669998866796198,0.2748061520648383,0.9133644155913717,2
911,20075,9.0,2690,1633,1.7,55857,90.1,-1.0328715031950773,-1.1480979472959918,1.929519327661932,2
912,20077,8.0,6034,2792,4.4,47540,76.6,-1.3269346866345717,-0.025367133447431262,1.269771207694089,2
913,20079,2.0,34684,16930,5.3,62961,101.5,0.7077155767988248,-1.0010570190759147,0.5044111718710682,3
914,20081,9.0,4256,2250,2.4,62477,100.7,-0.575968239977119,-1.4588325872859902,1.7667631131850485,2
915,20083,9.0,1916,1008,2.7,58360,94.1,-0.8406252095214405,-1.116799348360569,1.7073882938947624,2
916,20085,3.0,13462,7213,5.4,60615,97.7,0.3454718281842568,-0.8421285688880179,0.5625883171012811,2
917,20087,3.0,19126,10207,4.9,68549,110.5,0.8632188713054616,-1.4840659858888465,0.6609572573286978,3
918,20089,9.0,3077,1249,3.1,46017,74.2,-1.6292728463555863,-0.1714827390673465,1.6447541931718082,2
919,20091,1.0,544179,342146,5.1,91913,148.2,4.436058552260464,-1.6066502150005015,0.9391448045685842,3
920,20093,9.0,3977,2035,2.7,67301,108.5,-0.2523686292816999,-1.734307499448168,1.6918829668876008,2
921,20095,2.0,7858,3343,5.2,56907,91.7,0.23002697229517347,-0.668389080557193,0.511296442729417,2
922,20097,9.0,2553,1256,3.3,49588,79.9,-1.3920071714803317,-0.37818118846606785,1.5941069498180376,2
923,20099,7.0,21607,9667,5.6,44170,71.2,-1.3106909838453216,0.4686687075422333,0.9347740924890277,2
924,20101,9.0,1750,755,2.9,60315,97.2,-0.7087595968617774,-1.2112149342214793,1.6591946597640628,2
925,20103,1.0,76227,36746,5.8,75840,122.3,1.835684447056017,-1.7181009861049994,0.31410201677165117,3
926,20105,9.0,3241,1705,2.9,47557,76.7,-1.5336059147046235,-0.3194887029505221,1.6846957119799633,2
927,20107,1.0,9656,4379,7.0,62876,101.4,0.8380515927576676,-0.7345813308821095,0.017662327060867063,3
928,20109,9.0,2756,1614,2.5,53538,86.3,-1.1589509792106065,-0.8191486714710072,1.7592549722533661,2
929,20111,4.0,33690,16598,4.8,49840,80.4,-0.47031803142646933,-0.1407358405875239,0.8241984772539368,2
930,20113,7.0,29180,17211,3.5,65834,106.1,0.06420445403748862,-1.4476264604009854,1.3572518907360505,2
931,20115,6.0,12660,5913,4.1,51771,83.5,-0.735271108467256,-0.421389666326323,1.1411540829095075,2
932,20117,6.0,10117,5504,3.1,55858,90.1,-0.5065972507099551,-0.9184118327828033,1.3477554932570939,2
933,20119,9.0,4575,2150,2.8,64640,104.2,-0.42146916773142185,-1.5269314665857272,1.6743043415759786,2
934,20121,1.0,32787,17681,5.0,74428,120.0,1.5972235179584164,-1.8904068914320966,0.45036126804895954,3
935,20123,7.0,6373,3429,2.7,51979,83.8,-0.9376984850509019,-0.7134251822557323,1.532186568309823,2
936,20125,5.0,35471,14852,7.3,44240,71.3,-0.9095784497750856,0.7947356479014076,0.3879407997274405,2
937,20127,8.0,5923,3079,3.9,54775,88.3,-0.8706120784085911,-0.6339416093901546,1.3616619951309799,2
938,20129,9.0,3233,1139,3.0,56175,90.6,-0.9703511834652261,-0.901008535037647,1.6450106100311863,2
939,20131,6.0,10178,5596,3.0,63373,102.2,-0.02023634912896222,-1.4622707667011996,1.3545178754204634,2
940,20133,7.0,16512,6246,6.4,49533,79.9,-0.9513106924157866,0.24415623506325382,0.7444643469073047,2
941,20135,9.0,3107,1334,3.4,54727,88.2,-1.0525622857608854,-0.7152218095633266,1.5611074305346853,2
942,20137,7.0,5671,2644,2.7,49739,80.2,-1.0867236487459275,-0.5605397771865489,1.5346196390915303,2
943,20139,3.0,16295,8009,5.1,55655,89.7,0.018836545664500496,-0.5531645855231794,0.6359574415969179,2
944,20141,9.0,3858,1965,2.9,46351,74.7,-1.6117224250073374,-0.23281157056472565,1.6855564373481366,2
945,20143,9.0,6091,2978,4.3,58729,94.7,-0.7520479738892946,-0.8005840657868045,1.3616593395993897,2
946,20145,7.0,6973,2846,3.8,65141,105.0,-0.04519625329550021,-1.4027094857143383,1.2682721781510795,2
947,20147,7.0,5642,2651,3.4,51546,83.1,-0.946293176146043,-0.5409906274130416,1.3794462537129448,2
948,20149,3.0,21604,11981,4.3,73685,118.8,1.187285752384297,-1.9596614706485675,0.7803662674499228,3
949,20151,7.0,9656,4926,3.6,53980,87.0,-0.769113338640345,-0.6575816112287901,1.3354241696422107,2
950,20153,9.0,2519,1547,2.5,50768,81.8,-1.3407390681972622,-0.6260046864880956,1.761943649859691,2
951,20155,4.0,64511,29626,5.5,53371,86.0,-0.13578367013541584,-0.1661202355683712,0.6906017579949678,2
952,20157,9.0,4980,2318,3.3,47082,75.9,-1.5478197518684875,-0.19900976059014705,1.597782841591937,2
953,20159,7.0,10083,5080,4.2,56350,90.8,-0.5943441200344617,-0.6968396783359675,1.201245296538598,2
954,20161,3.0,71115,34049,5.0,51996,83.8,-0.06620156579498972,-0.1814430666836021,0.7133737291525826,2
955,20163,9.0,5181,2509,4.0,49485,79.8,-1.366856299194011,-0.22117880443623414,1.4419935297050257,2
956,20165,9.0,3307,1576,4.6,53189,85.7,-1.1127929260780163,-0.35787868452394234,1.3034964502816597,2
957,20167,7.0,6970,3317,4.2,46112,74.3,-1.2709987600563581,0.007958211714063471,1.2170564647192057,2
958,20169,5.0,55606,29511,5.5,56741,91.5,-0.0811276381716009,-0.3883945051725912,0.7738772866478267,2
959,20171,7.0,4936,2826,2.5,62914,101.4,-0.23635218459581916,-1.519952335366336,1.5509113299528947,2
960,20173,2.0,498365,257217,8.7,60014,96.8,2.011353036382168,1.12029315375764,0.2124399867257444,3
961,20175,5.0,22952,9816,4.4,55727,89.8,-0.2900897778019643,-0.6364989289785146,0.979400888378291,2
962,20177,3.0,177934,91343,5.9,59451,95.8,0.772846790594969,-0.2298742714439346,0.6075922139964959,3
963,20179,9.0,2556,1462,2.3,54627,88.1,-1.094440548345817,-0.9386803158698166,1.7964407312888058,2
964,20181,7.0,6010,2894,3.4,54000,87.1,-0.784268646266624,-0.7121973601487309,1.373409384657948,2
965,20183,9.0,3853,1996,2.7,45915,74.0,-1.6466010551052697,-0.24417142239003944,1.727363525516141,2
966,20185,9.0,4437,2043,3.7,51007,82.2,-1.2811565357272066,-0.39043388364904963,1.5019394450710162,2
967,20187,9.0,2235,1080,2.4,63401,102.2,-0.5220303938981248,-1.5296845747386245,1.757312519064148,2
968,20189,7.0,5724,2807,2.9,61264,98.8,-0.32833758546905395,-1.3225398123068477,1.4670455526056019,2
969,20191,2.0,24132,11017,8.1,53618,86.4,0.157367781056508,0.20258444282162388,-0.09925713189427399,0
970,20193,7.0,7900,4230,2.9,58652,94.6,-0.4909532066785567,-1.134397779167246,1.4741150255239035,2
971,20195,9.0,3001,1470,3.5,52597,84.8,-1.1871636503945606,-0.5470367238608811,1.5404083434883853,2
972,20197,3.0,7053,3677,4.2,66168,106.7,0.6489925259216623,-1.4971965260556732,0.799041729916168,3
973,20199,9.0,1485,825,2.2,54714,88.2,-1.0963568296219128,-0.9676147230540386,1.815694224491806,2
974,20201,9.0,5799,3062,2.5,46263,74.6,-1.6237281168067803,-0.30575723954305745,1.7708710557566971,2
975,20203,9.0,2234,1258,2.1,54009,87.1,-1.1424472831923687,-0.938089556336079,1.8391848876133636,2
976,20205,7.0,9409,3913,7.8,46243,74.6,-1.1369456769323025,0.748085129239086,0.43887033709969314,2
977,20207,9.0,3309,1567,5.9,43751,70.5,-1.6847193660407525,0.5689191703671297,1.0382574577250305,2
978,20209,1.0,157505,78392,7.8,47292,76.2,0.2807553761564223,0.8989594266207336,0.007325773931392273,0
979,21001,7.0,18656,6961,7.2,37650,72.0,-1.4575331748691274,0.9601442479455203,0.5543614624317065,2
980,21003,3.0,19956,8732,5.5,47307,90.5,-0.20466627480258304,-0.23844247630914994,0.527869085196471,2
981,21005,6.0,21421,11752,6.1,61308,117.3,0.36920727252683877,-1.1046737963507398,0.6612439538761425,2
982,21007,9.0,8249,3356,6.6,48053,92.0,-1.062678182856932,0.061461996575261364,0.8466154992518812,2
983,21009,6.0,42173,18195,7.5,44859,85.8,-0.7119954397347981,0.49874314616710613,0.40329254796227354,2
984,21011,8.0,11591,4561,8.3,42248,80.8,-1.2626989671518576,0.844912774221763,0.39729192362456267,2
985,21013,7.0,28691,8248,7.8,30940,59.2,-1.8981086060175452,1.6177980256403475,0.4418843131148239,2
986,21015,1.0,118811,70071,5.4,78806,150.8,2.674205443485435,-2.459455316132956,0.4075776891465063,3
987,21017,2.0,19985,9577,5.9,47046,90.0,-0.0550513275378913,-0.15995686143946686,0.34722843101206047,2
988,21019,2.0,49542,17551,8.3,50017,95.7,0.3036403538107526,0.16790817543470168,-0.15507422925270933,0
989,21021,7.0,28432,12540,7.4,53644,102.7,-0.27467653371223416,-0.20751490047651003,0.49185227813795557,2
990,21023,1.0,8488,3744,6.2,53289,102.0,0.521105102888226,-0.6369706972279202,0.1655986003851112,3
991,21025,7.0,13878,3285,10.2,33407,63.9,-1.679646128919549,1.8937844230886993,-0.09316949648256093,0
992,21027,8.0,20059,7846,7.3,46069,88.2,-0.9984103115713551,0.35993491885113965,0.6128477411225787,2
993,21029,1.0,74319,42031,6.4,66335,126.9,1.667523684198943,-1.4178105985318437,0.16571417662442073,3
994,21031,3.0,12690,4961,6.9,46305,88.6,-0.251646844532655,0.10969784607091704,0.21878405060033732,2
995,21033,7.0,12984,5570,6.2,44144,84.5,-1.036988861439225,0.23876436940804172,0.7533144494841686,2
996,21035,7.0,37191,17865,6.2,45574,87.2,-0.8640238961414485,0.19205015250593535,0.7735247968635763,2
997,21037,1.0,90336,49647,5.6,66520,127.3,1.70122237557103,-1.5590254246797837,0.3524342247220224,3
998,21039,9.0,5104,2168,4.7,49659,95.0,-1.0199728387358884,-0.46213561598015424,1.2498904881303479,2
999,21041,6.0,10811,5289,5.9,51672,98.9,-0.3600335227545383,-0.43426788893483914,0.7084518363238285,2
1000,21043,6.0,27720,9586,9.6,43492,83.2,-0.7867414442924655,0.9987718839311996,-0.06455397945784835,0
1001,21045,9.0,15955,6666,6.2,34751,66.5,-2.0069926825821063,1.0237634108703129,0.9610285398660263,2
1002,21047,2.0,73955,24587,7.8,46390,88.8,0.0853499390137415,0.3929164487635055,-0.02405332398565091,0
1003,21049,2.0,35613,17006,6.6,55428,106.1,0.613256960256903,-0.6236193400981824,0.1939058558576654,3
1004,21051,7.0,21730,5199,8.6,30175,57.7,-1.9464707100431724,1.8266037730671556,0.2622410707165279,0
1005,21053,9.0,10272,3978,5.1,34005,65.1,-2.112130914002388,0.8381134166047055,1.1943585572040327,2
1006,21055,7.0,9315,3663,5.5,44595,85.3,-1.0400560080560188,0.050566538550209074,0.8990272741008433,2
1007,21057,9.0,6856,3271,4.9,34897,66.8,-2.062202296696263,0.7216233888961069,1.2334968676076126,2
1008,21059,3.0,96656,45710,6.1,52620,100.7,0.41641300228481826,-0.331049509325363,0.45652192432776495,2
1009,21061,3.0,12161,4599,7.7,47482,90.9,-0.14204118781122044,0.18195472833717075,0.041737414364947156,2
1010,21063,9.0,7852,1967,10.1,34262,65.6,-1.938638376884017,1.8472471232478687,0.11029589392513602,0
1011,21065,6.0,14672,5153,7.5,35004,67.0,-1.4940679437064188,1.1880677714705754,0.3925113085007242,2
1012,21067,2.0,295803,172284,5.7,58981,112.9,1.6725014697184446,-0.3545013145666579,0.6478137515549446,3
1013,21069,7.0,14348,6135,7.3,43943,84.1,-1.0119043766106444,0.48588035954915043,0.5152865321825465,2
1014,21071,7.0,39451,10688,9.2,35828,68.6,-1.4785640259773458,1.550309019930688,0.13518728192392154,0
1015,21073,4.0,49285,24745,6.6,58917,112.7,0.5983972579858037,-0.8003032516995988,0.3895546559822653,3
1016,21075,9.0,6813,1983,6.5,34376,65.8,-2.050714241484082,1.0905476041836981,0.8866213498653315,2
1017,21077,1.0,8589,4012,6.0,55273,105.8,0.6573432543585038,-0.8310933914610471,0.2027265918557453,3
1018,21079,6.0,16912,7528,6.3,51757,99.0,-0.32662090228509344,-0.3428007403671356,0.6248055026220026,2
1019,21081,1.0,24662,11525,7.1,55210,105.7,0.7350145316348043,-0.5584996680778953,-0.020413830103030318,3
1020,21083,7.0,37121,15631,5.9,48038,91.9,-0.7045796157056949,-0.06566133415568688,0.8293532395727163,2
1021,21085,6.0,25746,10704,7.8,43771,83.8,-0.8243365100965164,0.6019625421705802,0.32164608732752664,2
1022,21087,8.0,11258,5142,5.4,38896,74.4,-1.596310096266154,0.5019128988064668,1.025933255242132,2
1023,21089,2.0,36910,13238,8.9,52179,99.9,0.44796059526147075,0.09609184254964773,-0.30219028956684235,0
1024,21091,3.0,8565,3808,6.1,60626,116.0,0.7364893485117874,-1.169411863116466,0.3602256653091344,3
1025,21093,3.0,105543,47581,7.1,57711,110.4,0.8310527344546138,-0.49878387429481286,0.23570222951090408,3
1026,21095,7.0,29278,6548,11.9,30050,57.5,-1.8310108397508937,2.5331989831914155,-0.4478811272183146,0
1027,21097,6.0,18846,8712,6.1,51475,98.5,-0.34625133762253335,-0.3581314537752039,0.6695678126892647,2
1028,21099,8.0,18199,7694,6.4,42718,81.7,-1.2727429944768638,0.4304975118129563,0.8082214245162246,2
