,FIPS,2013 Rural-urban Continuum Code,Population_2010,Civilian_labor_force_2020,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Cluster,State,Brewery_Count
1561,29185,8.0,9805,3764,6.1,39319,68.5,2,MO,0.0
1562,29186,6.0,18145,9239,4.9,61662,107.5,2,MO,3.0
1563,29187,4.0,65359,26414,7.0,43886,76.5,3,MO,1.0
1564,29189,1.0,998954,524721,6.3,70161,122.3,0,MO,10.0
1565,29195,6.0,23370,10597,4.5,47324,82.5,2,MO,0.0
1566,29197,9.0,4431,1961,5.7,43183,75.3,2,MO,0.0
1567,29199,9.0,4843,2393,3.3,46871,81.7,2,MO,0.0
1568,29201,4.0,39191,19872,5.3,44924,78.3,2,MO,0.0
1569,29203,9.0,8441,3343,7.3,36477,63.6,3,MO,0.0
1570,29205,9.0,6373,3047,4.5,45939,80.1,2,MO,0.0
1571,29207,6.0,29968,13238,6.0,42363,73.8,2,MO,0.0
1572,29209,6.0,32202,13120,9.8,50262,87.6,3,MO,0.0
1573,29211,9.0,6714,2785,4.3,43421,75.7,2,MO,0.0
1574,29213,4.0,51675,26259,12.9,49314,86.0,3,MO,1.0
1575,29215,9.0,26008,8953,5.8,38914,67.8,2,MO,2.0
1576,29217,7.0,21159,9436,4.4,46182,80.5,2,MO,0.0
1577,29219,1.0,32513,18207,5.8,63726,111.1,0,MO,0.0
1578,29221,6.0,25195,10143,7.2,41198,71.8,3,MO,0.0
1579,29223,9.0,13521,5085,6.1,35397,61.7,2,MO,0.0
1580,29225,2.0,36202,17322,5.3,54844,95.6,0,MO,0.0
1581,29227,9.0,2171,1180,4.2,45023,78.5,2,MO,0.0
1582,29229,6.0,18815,7369,7.0,39384,68.6,3,MO,0.0
1583,29510,1.0,319294,152292,8.5,46309,80.7,3,MO,23.0
1584,30001,7.0,9246,5050,4.0,49771,86.9,2,MT,1.0
1585,30003,6.0,12865,4874,7.3,43718,76.4,3,MT,0.0
1586,30005,9.0,6491,2278,4.8,44090,77.0,2,MT,0.0
1587,30007,9.0,5612,2605,6.3,60622,105.9,2,MT,0.0
1588,30009,3.0,10078,5567,6.0,57585,100.6,0,MT,1.0
1589,30011,9.0,1160,649,2.9,49057,85.7,2,MT,0.0
1590,30013,3.0,81327,37797,5.9,51732,90.4,3,MT,4.0
1591,30015,8.0,5813,2454,3.9,48017,83.9,2,MT,1.0
1592,30017,7.0,11699,6230,4.8,49379,86.3,2,MT,0.0
1593,30019,9.0,1751,898,2.8,50001,87.3,2,MT,0.0
1594,30021,7.0,8966,4668,5.6,56677,99.0,2,MT,0.0
1595,30023,7.0,9298,5035,5.1,41780,73.0,2,MT,1.0
1596,30025,9.0,2890,1648,4.0,65651,114.7,2,MT,0.0
1597,30027,7.0,11586,5844,4.6,48703,85.1,2,MT,1.0
1598,30029,5.0,90928,49357,7.8,61334,107.1,0,MT,9.0
1599,30031,5.0,89513,70434,5.0,73731,128.8,0,MT,11.0
1600,30033,9.0,1206,741,2.7,43106,75.3,2,MT,0.0
1601,30035,7.0,13399,5443,9.8,41808,73.0,3,MT,1.0
1602,30037,3.0,884,363,4.7,40469,70.7,2,MT,0.0
1603,30039,8.0,3079,1606,8.2,49646,86.7,3,MT,1.0
1604,30041,7.0,16096,7608,5.0,51881,90.6,2,MT,2.0
1605,30043,9.0,11406,5789,5.1,70929,123.9,2,MT,0.0
1606,30045,8.0,2072,987,4.9,49401,86.3,2,MT,0.0
1607,30047,6.0,28746,13659,6.2,49019,85.6,2,MT,2.0
1608,30049,5.0,63395,36479,5.0,66075,115.4,0,MT,5.0
1609,30051,9.0,2339,969,2.8,41240,72.0,2,MT,0.0
1610,30053,7.0,19687,8097,10.1,43669,76.3,3,MT,2.0
1611,30055,9.0,1734,961,2.9,48551,84.8,2,MT,0.0
1612,30057,9.0,7691,4551,5.1,56579,98.8,2,MT,1.0
1613,30059,9.0,1891,966,4.7,43946,76.8,2,MT,1.0
1614,30061,8.0,4223,1778,10.2,43928,76.7,3,MT,1.0
1615,30063,3.0,109299,64123,6.3,57279,100.1,0,MT,13.0
1616,30065,8.0,4538,2328,6.1,48290,84.4,2,MT,0.0
1617,30067,7.0,15636,8938,7.4,51740,90.4,2,MT,2.0
1618,30069,9.0,494,264,3.4,42081,73.5,2,MT,0.0
1619,30071,9.0,4253,1891,4.9,47679,83.3,2,MT,1.0
1620,30073,7.0,6153,2685,4.9,48542,84.8,2,MT,0.0
1621,30075,9.0,1743,976,3.1,47843,83.6,2,MT,0.0
1622,30077,6.0,7027,2956,4.6,49387,86.3,2,MT,1.0
1623,30079,9.0,1179,471,6.8,46663,81.5,2,MT,0.0
1624,30081,6.0,40212,20684,5.8,57209,99.9,2,MT,5.0
1625,30083,7.0,9746,5938,6.4,69095,120.7,0,MT,1.0
1626,30085,7.0,10425,4451,6.0,38409,67.1,2,MT,1.0
1627,30087,9.0,9233,3742,5.7,58139,101.6,2,MT,0.0
1628,30089,8.0,11413,5086,7.8,45193,78.9,3,MT,1.0
1629,30091,9.0,3384,1769,4.8,51111,89.3,2,MT,0.0
1630,30093,5.0,34200,17295,6.6,49249,86.0,3,MT,2.0
1631,30095,8.0,9117,5332,5.1,68186,119.1,2,MT,0.0
1632,30097,9.0,3651,1861,3.6,55259,96.5,2,MT,0.0
1633,30099,8.0,6073,2765,4.4,54458,95.1,2,MT,0.0
1634,30101,7.0,5324,2141,5.0,49448,86.4,2,MT,0.0
1635,30103,8.0,718,338,3.6,51754,90.4,2,MT,0.0
1636,30105,7.0,7369,4056,4.3,51869,90.6,2,MT,1.0
1637,30107,9.0,2168,754,7.3,42059,73.5,2,MT,1.0
1638,30109,9.0,1017,454,5.1,51145,89.3,2,MT,1.0
1639,30111,3.0,147972,83203,5.4,61435,107.3,0,MT,8.0
1640,31001,4.0,31364,16839,4.0,55182,87.2,2,NE,2.0
1641,31003,9.0,6685,3909,2.3,50771,80.2,2,NE,0.0
1642,31005,9.0,460,231,5.2,46417,73.3,2,NE,0.0
1643,31007,9.0,690,380,2.6,54706,86.4,2,NE,0.0
1644,31009,9.0,478,255,3.5,45411,71.8,2,NE,0.0
1645,31011,9.0,5505,2937,2.5,58204,92.0,2,NE,2.0
1646,31013,7.0,11308,5405,4.8,61522,97.2,2,NE,0.0
1647,31015,9.0,2099,1057,2.8,46548,73.5,2,NE,0.0
1648,31017,9.0,3145,1397,2.7,48843,77.2,2,NE,0.0
1649,31019,4.0,46102,27519,4.0,64759,102.3,0,NE,1.0
1650,31021,8.0,6858,3556,3.9,54554,86.2,2,NE,0.0
1651,31023,6.0,8395,4589,3.4,63310,100.0,2,NE,0.0
1652,31025,2.0,25241,13432,4.3,72915,115.2,0,NE,0.0
1653,31027,9.0,8852,4506,2.7,60400,95.4,2,NE,0.0
1654,31029,9.0,3966,2285,1.8,57656,91.1,2,NE,0.0
1655,31031,7.0,5713,3334,2.4,50677,80.1,2,NE,1.0
1656,31033,7.0,9998,4224,4.4,56229,88.8,2,NE,0.0
1657,31035,8.0,6542,3256,3.2,63829,100.9,2,NE,0.0
1658,31037,7.0,10515,5620,2.9,62472,98.7,2,NE,0.0
1659,31039,7.0,9139,4830,2.5,59505,94.0,2,NE,0.0
1660,31041,7.0,10939,6348,2.7,51004,80.6,2,NE,1.0
1661,31043,3.0,21006,10598,4.8,61010,96.4,0,NE,0.0
1662,31045,7.0,9182,4952,2.8,46377,73.3,2,NE,0.0
1663,31047,7.0,24326,13302,3.4,56839,89.8,2,NE,1.0
1664,31049,9.0,1941,956,3.0,48793,77.1,2,NE,0.0
1665,31051,3.0,6000,2945,3.2,57324,90.6,2,NE,0.0
1666,31053,4.0,36691,20100,3.5,60853,96.1,2,NE,0.0
1667,31055,2.0,517110,300140,5.1,67264,106.3,0,NE,13.0
1668,31057,9.0,2008,1158,2.2,45446,71.8,2,NE,0.0
1669,31059,8.0,5890,3154,2.8,60440,95.5,2,NE,1.0
1670,31061,9.0,3225,1473,3.5,49659,78.5,2,NE,0.0
1671,31063,9.0,2756,1539,2.9,55712,88.0,2,NE,0.0
1672,31065,9.0,4959,2593,2.8,50705,80.1,2,NE,0.0
1673,31067,6.0,22311,10872,4.0,56817,89.8,2,NE,1.0
1674,31069,9.0,2057,1061,3.5,41158,65.0,2,NE,0.0
1675,31071,9.0,2049,1147,2.0,52707,83.3,2,NE,0.0
1676,31073,9.0,2044,1094,2.6,64870,102.5,2,NE,0.0
1677,31075,9.0,614,409,2.0,60773,96.0,2,NE,0.0
1678,31077,8.0,2538,1232,2.9,48178,76.1,2,NE,0.0
1679,31079,3.0,58607,32030,5.8,57371,90.6,2,NE,1.0
1680,31081,3.0,9124,4760,3.7,68236,107.8,0,NE,0.0
1681,31083,9.0,3423,1731,2.9,53362,84.3,2,NE,0.0
1682,31085,9.0,967,630,2.2,46399,73.3,2,NE,0.0
1683,31087,9.0,2908,1304,3.5,49451,78.1,2,NE,0.0
1684,31089,7.0,10435,5730,2.4,54474,86.1,2,NE,1.0
1685,31091,9.0,736,412,2.7,50093,79.1,2,NE,0.0
1686,31093,3.0,6274,3340,4.4,56881,89.9,2,NE,0.0
1687,31095,7.0,7547,4193,2.7,56740,89.7,2,NE,0.0
1688,31097,8.0,5217,2058,3.9,54567,86.2,2,NE,0.0
1689,31099,7.0,6489,3776,3.2,64461,101.9,2,NE,1.0
1690,31101,7.0,8368,4547,3.2,51478,81.3,2,NE,0.0
1691,31103,9.0,824,597,2.0,46010,72.7,2,NE,0.0
1692,31105,8.0,3821,1975,3.5,52284,82.6,2,NE,0.0
1693,31107,9.0,8701,4655,3.0,53676,84.8,2,NE,0.0
1694,31109,2.0,285407,177006,4.2,61383,97.0,0,NE,11.0
1695,31111,5.0,36288,18367,3.9,60924,96.3,2,NE,1.0
1696,31113,9.0,763,471,2.5,53108,83.9,2,NE,0.0
1697,31115,9.0,632,409,2.9,51559,81.5,2,NE,1.0
1698,31117,9.0,539,443,2.7,52033,82.2,2,NE,0.0
1699,31119,5.0,34876,19665,3.9,58275,92.1,2,NE,1.0
1700,31121,3.0,7845,4004,4.0,53411,84.4,2,NE,0.0
1701,31123,9.0,5042,2605,3.6,49982,79.0,2,NE,0.0
1702,31125,8.0,3735,1946,3.2,55853,88.2,2,NE,0.0
1703,31127,7.0,7248,3581,3.6,55343,87.4,2,NE,0.0
1704,31129,9.0,4500,2454,2.7,48624,76.8,2,NE,0.0
1705,31131,6.0,15740,8369,3.5,66293,104.7,2,NE,0.0
1706,31133,9.0,2773,1486,2.8,47006,74.3,2,NE,0.0
1707,31135,9.0,2970,1834,1.8,63443,100.2,2,NE,0.0
1708,31137,7.0,9188,4953,3.0,61420,97.0,2,NE,1.0
1709,31139,9.0,7266,4125,3.3,67465,106.6,2,NE,0.0
1710,31141,5.0,32237,17741,3.7,62804,99.2,2,NE,1.0
1711,31143,9.0,5406,2912,3.0,66462,105.0,2,NE,0.0
1712,31145,7.0,11055,5854,3.3,50260,79.4,2,NE,1.0
1713,31147,7.0,8363,4197,3.2,50207,79.3,2,NE,0.0
1714,31149,9.0,1526,873,2.1,53905,85.2,2,NE,0.0
1715,31151,6.0,14200,7310,3.6,59937,94.7,2,NE,0.0
1716,31153,2.0,158840,96776,4.1,84016,132.7,0,NE,6.0
1717,31155,2.0,20780,11155,3.7,71086,112.3,0,NE,0.0
1718,31157,5.0,36970,18160,4.2,50263,79.4,2,NE,1.0
1719,31159,2.0,16750,8852,4.1,72291,114.2,0,NE,1.0
1720,31161,9.0,5469,2708,2.4,46159,72.9,2,NE,0.0
1721,31163,8.0,3152,1667,3.2,48735,77.0,2,NE,0.0
1722,31165,9.0,1311,747,2.3,47983,75.8,2,NE,0.0
1723,31167,9.0,6129,3531,3.4,62045,98.0,2,NE,0.0
1724,31169,9.0,5228,2781,2.7,52439,82.9,2,NE,0.0
1725,31171,9.0,647,420,4.0,51401,81.2,2,NE,0.0
1726,31173,8.0,6940,3070,5.2,48891,77.2,2,NE,0.0
1727,31175,9.0,4260,2124,2.8,47981,75.8,2,NE,1.0
1728,31177,2.0,20234,11136,3.7,75197,118.8,0,NE,0.0
1729,31179,6.0,9595,5610,2.8,57655,91.1,2,NE,1.0
1730,31181,9.0,3812,1653,3.8,49518,78.2,2,NE,0.0
1731,31183,9.0,818,550,1.8,50207,79.3,2,NE,0.0
1732,31185,6.0,13665,7265,3.4,59749,94.4,2,NE,0.0
1733,32001,6.0,24877,11074,5.6,56335,89.0,2,NV,0.0
1734,32003,1.0,1951269,1123582,14.7,62131,98.2,1,NV,23.0
1735,32005,4.0,46997,22465,8.6,76296,120.6,0,NV,1.0
1736,32007,5.0,48818,26791,5.7,83287,131.6,0,NV,1.0
1737,32009,9.0,783,406,5.2,50675,80.1,2,NV,0.0
1738,32011,9.0,1987,1040,3.5,71541,113.1,2,NV,0.0
1739,32013,7.0,16528,8036,4.9,73106,115.5,2,NV,0.0
1740,32015,7.0,5775,3149,4.8,81239,128.4,0,NV,0.0
1741,32017,8.0,5345,2013,5.1,58782,92.9,2,NV,0.0
1742,32019,4.0,51980,23045,8.5,59406,93.9,3,NV,0.0
1743,32021,7.0,4772,2093,5.6,43771,69.2,2,NV,0.0
1744,32023,4.0,43946,17596,9.7,48490,76.6,3,NV,1.0
1745,32027,9.0,6753,2530,4.9,58562,92.6,2,NV,0.0
1746,32029,2.0,4010,2050,8.3,88003,139.1,0,NV,1.0
1747,32031,2.0,421407,254278,7.8,71733,113.4,0,NV,20.0
1748,32033,7.0,10030,4595,4.2,60086,95.0,2,NV,0.0
1749,32510,3.0,55274,26130,8.2,58126,91.9,3,NV,4.0
1750,33001,4.0,60088,31128,6.9,68752,87.5,0,NH,2.0
1751,33003,6.0,47818,23134,7.7,64495,82.1,3,NH,7.0
1752,33005,4.0,77117,39851,6.1,65326,83.1,2,NH,11.0
1753,33007,7.0,33055,14399,7.9,49156,62.6,3,NH,2.0
1754,33009,5.0,89118,48154,5.8,62468,79.5,2,NH,13.0
1755,33011,2.0,400721,240135,7.0,82862,105.5,0,NH,17.0
1756,33013,4.0,146445,82622,5.8,75800,96.5,0,NH,10.0
1757,33015,1.0,295223,185979,7.1,91416,116.3,0,NH,30.0
1758,33017,1.0,123143,73223,6.3,71486,91.0,0,NH,9.0
1759,33019,7.0,43742,23105,5.4,63518,80.8,2,NH,2.0
1760,34001,2.0,274549,121037,17.8,62678,73.1,3,NJ,10.0
1761,34003,1.0,905116,477892,9.6,107971,125.9,0,NJ,4.0
1762,34005,1.0,448734,230784,8.2,88443,103.1,0,NJ,12.0
1763,34007,1.0,513657,256048,10.1,73168,85.3,0,NJ,14.0
1764,34009,3.0,97265,45492,13.8,66565,77.6,3,NJ,11.0
1765,34011,3.0,156898,66277,10.8,54179,63.2,3,NJ,2.0
1766,34013,1.0,783969,373943,11.7,64522,75.2,0,NJ,6.0
1767,34015,1.0,288288,151080,9.3,87996,102.6,0,NJ,11.0
1768,34017,1.0,634266,360498,10.6,77738,90.6,0,NJ,3.0
1769,34019,1.0,128349,63295,7.2,117275,136.7,0,NJ,6.0
1770,34021,2.0,366513,205405,7.4,79475,92.6,0,NJ,4.0
1771,34023,1.0,809858,436329,8.7,92770,108.1,0,NJ,5.0
1772,34025,1.0,630380,327712,8.8,102579,119.6,0,NJ,16.0
1773,34027,1.0,492276,252588,7.8,116328,135.6,0,NJ,6.0
1774,34029,1.0,576567,278413,9.5,75627,88.2,0,NJ,12.0
1775,34031,1.0,501226,245187,12.6,76039,88.6,0,NJ,2.0
1776,34033,1.0,66083,29532,9.5,68146,79.4,3,NJ,0.0
1777,34035,1.0,323444,167938,7.8,112722,131.4,0,NJ,4.0
1778,34037,1.0,149265,73836,9.4,100281,116.9,0,NJ,4.0
1779,34039,1.0,536499,276211,9.9,79953,93.2,0,NJ,8.0
1780,34041,2.0,108692,55670,8.5,83998,97.9,0,NJ,6.0
1781,35001,2.0,662564,330645,8.1,56148,107.9,0,NM,43.0
1782,35003,9.0,3725,1159,7.2,37190,71.5,2,NM,0.0
1783,35005,5.0,65645,28106,8.1,43687,84.0,3,NM,1.0
1784,35007,7.0,13750,5191,7.1,42754,82.2,3,NM,4.0
1785,35009,5.0,48376,22292,5.5,45623,87.7,2,NM,1.0
1786,35011,9.0,2022,710,4.9,34746,66.8,2,NM,0.0
1787,35013,3.0,209233,97153,8.3,43618,83.8,3,NM,5.0
1788,35015,5.0,53829,33700,6.9,63671,122.4,0,NM,4.0
1789,35017,7.0,29514,11893,9.0,43175,83.0,3,NM,2.0
1790,35019,7.0,4687,1531,6.7,36554,70.3,3,NM,0.0
1791,35021,9.0,695,276,4.3,38162,73.4,2,NM,1.0
1792,35023,9.0,4894,1956,5.8,37322,71.7,2,NM,0.0
1793,35025,5.0,64727,29545,11.0,63012,121.1,0,NM,1.0
1794,35027,7.0,20497,8943,8.8,47254,90.8,3,NM,2.0
1795,35028,6.0,17950,9974,3.7,122001,234.5,0,NM,1.0
1796,35029,6.0,25095,10372,15.9,32544,62.6,3,NM,0.0
1797,35031,5.0,71492,24035,10.3,36404,70.0,3,NM,0.0
1798,35033,9.0,4881,2064,8.0,36968,71.1,3,NM,0.0
1799,35035,4.0,63797,25696,8.3,43135,82.9,3,NM,2.0
1800,35037,7.0,9041,3099,7.4,34596,66.5,3,NM,0.0
1801,35039,4.0,40246,16816,8.1,44579,85.7,3,NM,3.0
1802,35041,7.0,19846,7934,6.2,44928,86.4,2,NM,1.0
1803,35043,2.0,131561,66325,8.6,71118,136.7,0,NM,9.0
1804,35045,3.0,130044,50367,10.0,46201,88.8,3,NM,3.0
1805,35047,6.0,29393,10516,8.3,36986,71.1,3,NM,0.0
1806,35049,3.0,144170,71346,8.3,61791,118.8,0,NM,8.0
1807,35051,6.0,11988,4127,9.2,33661,64.7,3,NM,1.0
1808,35053,6.0,17866,6248,7.1,39582,76.1,3,NM,1.0
1809,35055,7.0,32937,14967,11.6,43032,82.7,3,NM,2.0
1810,35057,2.0,16383,5365,9.5,39532,76.0,3,NM,1.0
1811,35059,9.0,4549,1653,5.1,38221,73.5,2,NM,0.0
1812,35061,2.0,76569,30167,8.2,54867,105.5,0,NM,1.0
1813,36001,2.0,304204,157326,7.2,69408,96.3,0,NY,12.0
1814,36003,7.0,48946,19038,8.1,49411,68.6,3,NY,1.0
1815,36005,1.0,1385108,589087,16.0,41470,57.6,3,NY,3.0
1816,36007,2.0,200600,81897,8.7,52179,72.4,3,NY,6.0
1817,36009,4.0,80317,33142,9.4,50783,70.5,3,NY,4.0
1818,36011,4.0,80026,35417,7.9,58055,80.6,3,NY,8.0
1819,36013,4.0,134905,52729,8.9,50143,69.6,3,NY,7.0
1820,36015,3.0,88830,35430,8.8,58400,81.1,3,NY,3.0
1821,36017,6.0,50477,21760,6.9,51894,72.0,3,NY,1.0
1822,36019,5.0,82128,35447,8.0,59069,82.0,3,NY,5.0
1823,36021,6.0,63096,30309,6.2,71563,99.3,2,NY,6.0
1824,36023,4.0,49336,22453,7.9,55143,76.5,3,NY,2.0
1825,36025,6.0,47980,18614,7.2,51038,70.8,3,NY,1.0
1826,36027,1.0,297488,142061,7.7,84564,117.4,0,NY,15.0
1827,36029,1.0,919040,439291,9.5,60620,84.2,0,NY,29.0
1828,36031,6.0,39370,16518,8.1,55091,76.5,3,NY,7.0
1829,36033,7.0,51599,19197,8.2,48943,67.9,3,NY,5.0
1830,36035,4.0,55531,22509,8.6,50061,69.5,3,NY,1.0
1831,36037,4.0,60079,28962,7.4,62570,86.9,3,NY,1.0
1832,36039,6.0,49221,20281,8.3,54746,76.0,3,NY,7.0
1833,36041,8.0,4836,2141,7.9,60148,83.5,2,NY,0.0
1834,36043,2.0,64519,27477,8.2,55778,77.4,3,NY,3.0
1835,36045,3.0,116229,43295,8.7,53829,74.7,3,NY,5.0
1836,36047,1.0,2504700,1151130,12.5,66501,92.3,1,NY,27.0
1837,36049,6.0,27087,11389,7.7,56599,78.6,3,NY,2.0
1838,36051,1.0,65393,29831,7.1,60268,83.7,3,NY,6.0
1839,36053,2.0,73442,32437,7.8,61713,85.7,3,NY,6.0
1840,36055,1.0,744344,359299,8.6,62159,86.3,0,NY,26.0
1841,36057,4.0,50219,22032,8.8,52092,72.3,3,NY,0.0
1842,36059,1.0,1339532,698942,8.4,117767,163.5,0,NY,17.0
1843,36061,1.0,1585873,859618,9.5,93007,129.1,1,NY,4.0
1844,36063,1.0,216469,98105,10.4,56371,78.3,3,NY,6.0
1845,36065,2.0,234878,100648,8.1,56516,78.5,3,NY,8.0
1846,36067,2.0,467026,220483,8.4,61597,85.5,0,NY,21.0
1847,36069,1.0,107931,54401,7.3,66754,92.7,0,NY,21.0
1848,36071,1.0,372813,183265,8.4,83188,115.5,0,NY,8.0
1849,36073,1.0,42883,17146,8.4,53115,73.7,3,NY,0.0
1850,36075,2.0,122109,52209,8.9,57640,80.0,3,NY,1.0
1851,36077,7.0,62259,26607,7.2,52414,72.8,3,NY,7.0
1852,36079,1.0,99710,50079,7.6,105600,146.6,0,NY,0.0
1853,36081,1.0,2230722,1098937,12.5,72975,101.3,1,NY,12.0
1854,36083,2.0,159429,80795,7.0,70688,98.1,0,NY,6.0
1855,36085,1.0,468730,211064,10.6,86624,120.2,0,NY,2.0
1856,36087,1.0,311687,152903,8.1,99831,138.6,0,NY,6.0
1857,36089,4.0,111944,42854,8.2,51742,71.8,3,NY,1.0
1858,36091,2.0,219607,119009,6.7,89071,123.6,0,NY,9.0
1859,36093,2.0,154727,76925,8.1,64960,90.2,0,NY,6.0
1860,36095,2.0,32749,14440,7.1,58927,81.8,3,NY,3.0
1861,36097,6.0,18343,8008,8.6,52215,72.5,3,NY,5.0
1862,36099,6.0,35251,15214,8.2,51064,70.9,3,NY,4.0
1863,36101,4.0,98990,42022,8.2,53167,73.8,3,NY,11.0
1864,36103,1.0,1493350,764564,8.5,105241,146.1,1,NY,41.0
1865,36105,4.0,77547,35758,8.8,58851,81.7,3,NY,5.0
1866,36107,2.0,51125,22142,7.8,60699,84.3,3,NY,1.0
1867,36109,3.0,101564,47929,6.2,59176,82.1,3,NY,7.0
1868,36111,3.0,182493,86186,8.0,64090,89.0,0,NY,12.0
1869,36113,3.0,65707,30901,8.4,63240,87.8,3,NY,6.0
1870,36115,3.0,63216,27302,7.2,56897,79.0,3,NY,5.0
1871,36117,1.0,93772,42921,7.4,61989,86.1,0,NY,0.0
1872,36119,1.0,949113,477959,8.4,101741,141.2,0,NY,11.0
1873,36121,6.0,42155,17793,7.5,58214,80.8,3,NY,3.0
1874,36123,1.0,25348,11546,6.5,60612,84.1,0,NY,4.0
1875,37001,3.0,151131,80457,7.2,57963,101.0,0,NC,5.0
1876,37003,2.0,37198,17694,7.4,54960,95.8,3,NC,0.0
1877,37005,9.0,11155,4210,7.3,41420,72.2,2,NC,0.0
1878,37007,6.0,26948,10422,7.7,40826,71.1,3,NC,0.0
1879,37009,7.0,27281,12664,6.2,41542,72.4,2,NC,2.0
1880,37011,8.0,17797,7287,6.3,45823,79.8,2,NC,4.0
1881,37013,6.0,47759,19387,6.3,49410,86.1,2,NC,0.0
1882,37015,7.0,21282,7618,6.4,37899,66.0,3,NC,0.0
1883,37017,6.0,35190,14485,7.2,42260,73.6,3,NC,0.0
1884,37019,2.0,107431,52246,8.8,63712,111.0,0,NC,2.0
1885,37021,2.0,238318,136480,8.3,55448,96.6,0,NC,46.0
1886,37023,2.0,90912,39888,7.2,47890,83.4,3,NC,4.0
1887,37025,1.0,178011,108444,7.0,72071,125.6,0,NC,9.0
1888,37027,2.0,83029,35754,7.9,48512,84.5,3,NC,3.0
1889,37029,8.0,9980,4574,5.5,69610,121.3,2,NC,0.0
1890,37031,4.0,66469,31320,6.2,60058,104.7,0,NC,5.0
1891,37033,8.0,23719,9621,7.8,51240,89.3,2,NC,0.0
1892,37035,2.0,154358,77852,8.0,53688,93.6,3,NC,4.0
1893,37037,2.0,63505,35248,5.4,70258,122.4,0,NC,3.0
1894,37039,9.0,27444,10952,7.9,42764,74.5,3,NC,3.0
1895,37041,6.0,14793,5476,6.1,47126,82.1,2,NC,0.0
1896,37043,9.0,10587,4079,7.4,47116,82.1,2,NC,2.0
1897,37045,4.0,98078,48435,7.8,46012,80.2,3,NC,2.0
1898,37047,6.0,58098,22501,8.2,39531,68.9,3,NC,0.0
1899,37049,3.0,103505,40820,6.6,53372,93.0,3,NC,2.0
1900,37051,2.0,319431,126387,9.5,46599,81.2,3,NC,5.0
1901,37053,1.0,23547,13851,6.3,70699,123.2,0,NC,2.0
1902,37055,4.0,33920,19548,9.8,63033,109.8,0,NC,3.0
1903,37057,2.0,162878,78916,7.1,53924,94.0,3,NC,1.0
1904,37059,2.0,41240,20079,6.8,63828,111.2,0,NC,0.0
1905,37061,6.0,58505,24812,5.6,44929,78.3,2,NC,0.0
1906,37063,2.0,267587,170422,6.5,65541,114.2,0,NC,11.0
1907,37065,3.0,56552,20702,10.6,40784,71.1,3,NC,1.0
1908,37067,2.0,350670,184149,7.4,53054,92.4,0,NC,11.0
1909,37069,1.0,60619,31029,6.8,57371,100.0,0,NC,2.0
1910,37071,1.0,206086,109526,8.0,56542,98.5,0,NC,6.0
1911,37073,1.0,12197,5069,5.7,54204,94.5,0,NC,0.0
1912,37075,9.0,8861,3077,9.9,45813,79.8,3,NC,0.0
1913,37077,4.0,59916,29566,5.9,54300,94.6,2,NC,1.0
1914,37079,8.0,21362,9551,5.6,44648,77.8,2,NC,0.0
1915,37081,2.0,488406,256997,8.6,55820,97.3,0,NC,12.0
1916,37083,4.0,54691,20081,9.2,38727,67.5,3,NC,0.0
1917,37085,4.0,114678,52873,7.5,55619,96.9,3,NC,1.0
1918,37087,2.0,59036,28663,7.5,51612,89.9,3,NC,4.0
1919,37089,2.0,106740,52454,6.9,61651,107.4,0,NC,11.0
1920,37091,6.0,24669,9016,7.0,42374,73.8,3,NC,2.0
1921,37093,2.0,46952,19759,8.7,48420,84.4,3,NC,0.0
1922,37095,9.0,5810,1797,10.2,43112,75.1,3,NC,1.0
1923,37097,1.0,159437,88855,7.3,68308,119.0,0,NC,6.0
1924,37099,6.0,40271,19785,7.6,47759,83.2,3,NC,5.0
1925,37101,1.0,168878,98297,6.3,62835,109.5,0,NC,2.0
1926,37103,3.0,10153,4199,5.8,46275,80.6,3,NC,1.0
1927,37105,4.0,57866,25965,8.0,53114,92.6,3,NC,2.0
1928,37107,4.0,59495,27600,6.2,39947,69.6,3,NC,1.0
1929,37109,1.0,78265,43262,6.6,70479,122.8,0,NC,3.0
1930,37111,6.0,44996,20555,7.0,46370,80.8,3,NC,1.0
1931,37113,7.0,33922,15449,6.7,46279,80.6,2,NC,3.0
1932,37115,2.0,20764,9587,6.9,50062,87.2,3,NC,2.0
1933,37117,6.0,24505,8884,6.9,39413,68.7,3,NC,0.0
1934,37119,1.0,919628,617543,7.8,69455,121.0,0,NC,47.0
1935,37121,7.0,15579,5886,7.8,47675,83.1,3,NC,1.0
1936,37123,6.0,27798,11328,6.7,46497,81.0,3,NC,0.0
1937,37125,4.0,88247,40734,7.2,63942,111.4,0,NC,4.0
1938,37127,3.0,95840,42129,8.4,50902,88.7,3,NC,6.0
1939,37129,2.0,202667,120839,7.3,57252,99.8,0,NC,19.0
1940,37131,9.0,22099,7528,7.3,39777,69.3,2,NC,0.0
1941,37133,3.0,177772,63899,7.2,50645,88.3,3,NC,1.0
1942,37135,2.0,133801,77808,5.4,74314,129.5,0,NC,9.0
1943,37137,3.0,13144,5242,5.6,52522,91.5,2,NC,1.0
1944,37139,4.0,40661,16517,7.3,51245,89.3,3,NC,1.0
1945,37141,2.0,52217,28001,6.6,60405,105.3,0,NC,0.0
1946,37143,8.0,13453,4845,6.7,50804,88.5,2,NC,0.0
